gene	name	baseMean	log2_FC	lfcSE	stat	pvalue	padj	minus_log10_pvalue
YER156C	MYG1	1964.047935	-0.078526865	0.18104281	0.433747495	0.664471813	0.999691806	0.000133868
YER157W	COG3	3122.248132	-0.156327921	0.106458135	1.468445043	0.141983374	0.999691806	0.000133868
YER158C	YER158C	5756.353324	-0.000762263	0.291298633	0.002616775	0.997912118	0.999691806	0.000133868
YER159C	BUR6	8047.968133	-0.104264585	0.126160282	0.826445401	0.408551478	0.999691806	0.000133868
YER161C	SPT2	5217.07128	0.023149327	0.085437961	-0.27094896	0.786430288	0.999691806	0.000133868
YER162C	RAD4	3657.92051	-0.041323079	0.128557943	0.321435444	0.747880426	0.999691806	0.000133868
YER163C	GCG1	2026.42104	0.185681108	0.112684538	-1.647795791	0.099394583	0.999691806	0.000133868
YER164W	CHD1	4135.592354	-0.037427761	0.087947816	0.425567829	0.670422787	0.999691806	0.000133868
YER165W	PAB1	19651.57012	0.123922961	0.178405599	-0.694613631	0.487297468	0.999691806	0.000133868
YER166W	DNF1	4540.223023	0.045085859	0.08636931	-0.522012491	0.601661633	0.999691806	0.000133868
YER167W	BCK2	4182.51745	-0.032409897	0.081507043	0.397633091	0.690900664	0.999691806	0.000133868
YER168C	CCA1	2223.12823	0.04293628	0.091574725	-0.468866056	0.63916538	0.999691806	0.000133868
YER169W	RPH1	10393.02331	0.206534247	0.13391559	-1.542271869	0.123007542	0.999691806	0.000133868
YER170W	ADK2	408.3330439	-0.087607119	0.135466272	0.646707977	0.517820959	0.999691806	0.000133868
YER171W	RAD3	2852.59345	0.14399218	0.083830574	-1.717657089	0.085859181	0.999691806	0.000133868
YER172C	BRR2	2548.297208	0.002582341	0.108012169	-0.023907868	0.980926098	0.999691806	0.000133868
YER173W	RAD24	1904.188673	0.036217341	0.118836736	-0.304765528	0.760544738	0.999691806	0.000133868
YER174C	GRX4	2203.373001	0.375196837	0.203956691	-1.839590725	0.065828347	0.999691806	0.000133868
YER175C	TMT1	13673.59981	0.210425249	0.216207083	-0.973257887	0.330425147	0.999691806	0.000133868
YER176W	ECM32	5825.327276	0.048742711	0.208943162	-0.233282153	0.815542316	0.999691806	0.000133868
YER177W	BMH1	40089.46826	0.168472139	0.098268326	-1.714409377	0.086453568	0.999691806	0.000133868
YER178W	PDA1	16011.42649	0.076392436	0.090687159	-0.842373248	0.399579063	0.999691806	0.000133868
YER180C	ISC10	1813.292427	0.117871834	0.128234673	-0.91918848	0.357996996	0.999691806	0.000133868
YER180C-A	SLO1	654.1610621	0.08359397	0.113083522	-0.739223266	0.459771436	0.999691806	0.000133868
YER182W	FMP10	3324.504562	0.051144709	0.164647626	-0.31063132	0.756080914	0.999691806	0.000133868
YER183C	FAU1	976.1938378	-0.08198599	0.110864324	0.739516436	0.459593463	0.999691806	0.000133868
YER184C	TOG1	2310.66196	-0.034476646	0.153678702	0.224342383	0.822490899	0.999691806	0.000133868
YER185W	PUG1	804.6665722	0.191083681	0.166824971	-1.14541414	0.252037644	0.999691806	0.000133868
YER186C	YER186C	3157.292221	0.024234424	0.112607935	-0.215210626	0.829603106	0.999691806	0.000133868
YER187W	YER187W	1282.218229	-0.079345003	0.128424196	0.617835315	0.536683902	0.999691806	0.000133868
YER188W	YER188W	2679.517416	0.275853131	0.264145435	-1.044322916	0.296336014	0.999691806	0.000133868
YFL001W	DEG1	1519.27878	-0.12052101	0.146720222	0.821434214	0.411398982	0.999691806	0.000133868
YFL002C	SPB4	2500.984111	0.025491231	0.127073413	-0.200602398	0.841009483	0.999691806	0.000133868
YFL003C	MSH4	1288.092269	-0.052890914	0.127747994	0.414025401	0.678855505	0.999691806	0.000133868
YFL004W	VTC2	3921.491154	-0.019643245	0.10117945	0.194142638	0.846064197	0.999691806	0.000133868
YFL005W	SEC4	4917.860641	0.024269612	0.072632269	-0.334143662	0.738271154	0.999691806	0.000133868
YFL007W	BLM10	6651.468801	-0.038445877	0.114638397	0.335366493	0.73734864	0.999691806	0.000133868
YFL008W	SMC1	942.1918875	-0.525662968	0.160885219	3.267316735	0.001085721	0.161380416	0.792149169
YFL009W	CDC4	4271.846972	0.101456672	0.146221665	-0.693855267	0.487772979	0.999691806	0.000133868
YFL010C	WWM1	7942.137677	0.128920827	0.085863163	-1.501468413	0.133234451	0.999691806	0.000133868
YFL013C	IES1	4297.670633	-0.132007925	0.097749808	1.350467366	0.176866115	0.999691806	0.000133868
YFL014W	HSP12	86628.80012	0.131317368	0.216007822	-0.607928761	0.543234723	0.999691806	0.000133868
YFL016C	MDJ1	6232.996126	0.212051213	0.183975816	-1.152603737	0.249073069	0.999691806	0.000133868
YFL017C	GNA1	539.6622443	-0.189045774	0.153712946	1.229862412	0.218748632	0.999691806	0.000133868
YFL017W-A	SMX2	576.2265561	-0.106025345	0.175991868	0.602444572	0.546878248	0.999691806	0.000133868
YFL018C	LPD1	10130.77389	-0.005841629	0.136442557	0.042813831	0.965849939	0.999691806	0.000133868
YFL021W	GAT1	22825.50101	0.302731529	0.168838763	-1.793021482	0.072969489	0.999691806	0.000133868
YFL022C	FRS2	6786.302168	0.16583461	0.122327619	-1.355659597	0.1752075	0.999691806	0.000133868
YFL023W	BUD27	3217.99719	-0.050893872	0.09265181	0.549302513	0.582797863	0.999691806	0.000133868
YFL024C	EPL1	1921.074346	0.085843939	0.078077698	-1.099468102	0.27156394	0.999691806	0.000133868
YFL025C	BST1	2479.811265	0.055660331	0.119492891	-0.465804536	0.641355418	0.999691806	0.000133868
YFL026W	STE2	661.9683313	0.079150542	0.146573274	-0.540006647	0.589192448	0.999691806	0.000133868
YFL027C	GYP8	963.2601867	-0.121149359	0.122279826	0.990755079	0.321805189	0.999691806	0.000133868
YFL028C	CAF16	6705.826381	0.148450342	0.168250175	-0.882319095	0.377604273	0.999691806	0.000133868
YFL029C	CAK1	1237.619791	-0.029138949	0.144895934	0.201102598	0.840618351	0.999691806	0.000133868
YFL030W	AGX1	5568.16772	-0.091857246	0.178215003	0.515429368	0.606253014	0.999691806	0.000133868
YFL031W	HAC1	11574.717	0.253028422	0.139740425	-1.810703106	0.070186822	0.999691806	0.000133868
YFL033C	RIM15	4209.014366	0.03509506	0.099247821	-0.353610378	0.723630896	0.999691806	0.000133868
YFL034C-A	RPL22B	4518.881489	-0.156709584	0.199994712	0.783568635	0.433293266	0.999691806	0.000133868
YFL034C-B	MOB2	1326.925153	-0.080408089	0.164849616	0.487766309	0.625715378	0.999691806	0.000133868
YFL034W	MIL1	2205.581244	-0.184679879	0.120688816	1.530215346	0.125963434	0.999691806	0.000133868
YFL036W	RPO41	3260.432965	-0.200550198	0.143837911	1.394279134	0.16323333	0.999691806	0.000133868
YFL037W	TUB2	1852.168229	-0.166298802	0.232515144	0.715217079	0.474474917	0.999691806	0.000133868
YFL038C	YPT1	6635.340087	-0.056565061	0.1131003	0.50013184	0.616982248	0.999691806	0.000133868
YFL039C	ACT1	26606.25211	0.109744799	0.093653251	-1.1718205	0.24126913	0.999691806	0.000133868
YFL041W	FET5	4616.413589	0.022368204	0.084613605	-0.264357062	0.791504794	0.999691806	0.000133868
YFL041W-A	YFL041W-A	638.4504818	0.119296735	0.12307174	-0.969326789	0.332382167	0.999691806	0.000133868
YFL042C	LAM5	4412.347248	0.03549615	0.097470786	-0.364172194	0.715729429	0.999691806	0.000133868
YFL044C	OTU1	1892.521741	-0.020296916	0.110945655	0.18294467	0.854841433	0.999691806	0.000133868
YFL045C	SEC53	2891.517792	-0.025192317	0.144208486	0.174693719	0.861320303	0.999691806	0.000133868
YFL046W	FMP32	2587.783366	0.020791847	0.188554495	-0.110269698	0.912195488	0.999691806	0.000133868
YFL047W	RGD2	2219.391184	-0.121918766	0.136875779	0.89072564	0.373076376	0.999691806	0.000133868
YFL048C	EMP47	2869.791182	-0.047854905	0.097528608	0.49067556	0.623655935	0.999691806	0.000133868
YFL049W	SWP82	2293.163202	-0.025220712	0.083535708	0.301915349	0.762716595	0.999691806	0.000133868
YFL050C	ALR2	1629.192113	-0.228358606	0.125592079	1.818256432	0.069024948	0.999691806	0.000133868
YFL052W	ZNF1	542.6136454	-0.453759169	0.324369965	1.39889391	0.161844799	0.999691806	0.000133868
YFL053W	DAK2	673.4624335	-0.134197795	0.320863917	0.418238972	0.675772404	0.999691806	0.000133868
YFL054C	AQY3	5426.219333	-0.185125507	0.289644901	0.63914644	0.522727671	0.999691806	0.000133868
YFL055W	AGP3	696.3567239	-0.335551143	0.178946276	1.875150189	0.060772065	0.994468862	0.002408811
YFL058W	THI5	2417.786636	-0.140586452	0.216953817	0.648001747	0.516983821	0.999691806	0.000133868
YFL059W	SNZ3	312.4497879	-0.38686084	0.289248012	1.33747104	0.181068929	0.999691806	0.000133868
YFR001W	LOC1	1431.845382	-0.232410745	0.112583337	2.064344069	0.038985105	0.896397908	0.047499166
YFR002W	NIC96	2787.382997	-0.187318547	0.112881473	1.659426843	0.097029811	0.999691806	0.000133868
YFR003C	YPI1	1775.969405	-0.050422395	0.223274816	0.225831092	0.821332794	0.999691806	0.000133868
YFR004W	RPN11	6618.602199	-0.080606761	0.100177262	0.804641282	0.421026713	0.999691806	0.000133868
YFR005C	SAD1	1428.376899	-0.045863638	0.124658579	0.367914013	0.712937351	0.999691806	0.000133868
YFR006W	YFR006W	4439.261386	0.053934156	0.115695768	-0.466172245	0.641092214	0.999691806	0.000133868
YFR007W	YFH7	966.3970986	-0.032654692	0.134412174	0.242944452	0.808048429	0.999691806	0.000133868
YFR008W	FAR7	857.0499785	-0.080118984	0.158584088	0.505214522	0.613408172	0.999691806	0.000133868
YFR009W	GCN20	3232.201309	0.010263972	0.095189037	-0.107827248	0.914132728	0.999691806	0.000133868
YFR010W	UBP6	4827.119698	-0.162932362	0.134681802	1.209757815	0.226371838	0.999691806	0.000133868
YFR011C	MIC19	1129.928454	-0.245495867	0.118816948	2.066168759	0.038812548	0.896397908	0.047499166
YFR013W	IOC3	2293.459213	-0.11838986	0.112728733	1.050219022	0.293617426	0.999691806	0.000133868
YFR014C	CMK1	4139.310519	-0.190139783	0.236938582	0.802485531	0.422272155	0.999691806	0.000133868
YFR015C	GSY1	1543.29445	-0.207750606	0.373313055	0.556505065	0.577865633	0.999691806	0.000133868
YFR016C	AIP5	4681.338513	0.050319172	0.202174636	-0.248889639	0.80344615	0.999691806	0.000133868
YFR017C	IGD1	7408.159264	0.27438462	0.216781633	-1.265718944	0.205613724	0.999691806	0.000133868
YFR018C	YFR018C	1464.44898	-0.231704367	0.179743694	1.289082036	0.197369568	0.999691806	0.000133868
YFR019W	FAB1	2223.665486	-0.140695708	0.135722817	1.036640053	0.299903639	0.999691806	0.000133868
YFR020W	CSS2	1643.412458	-0.043495418	0.118737996	0.366314235	0.714130608	0.999691806	0.000133868
YFR021W	ATG18	1738.257344	0.070828017	0.138478059	-0.511474651	0.609018734	0.999691806	0.000133868
YFR022W	ROG3	8939.674129	0.655672723	0.226628156	-2.893165319	0.003813805	0.331529136	0.479478299
YFR023W	PES4	763.4169268	-0.189333424	0.147427458	1.28424804	0.199055181	0.999691806	0.000133868
YFR024C-A	LSB3	3928.308602	0.003375787	0.075565038	-0.044673923	0.964367219	0.999691806	0.000133868
YFR025C	HIS2	4825.084375	0.179651049	0.131668767	-1.364416578	0.172436493	0.999691806	0.000133868
YFR026C	ULI1	474.248833	0.098642131	0.124492508	-0.792353955	0.428154319	0.999691806	0.000133868
YFR027W	ECO1	493.9486546	-0.353804485	0.194416494	1.81982751	0.068785277	0.999691806	0.000133868
YFR028C	CDC14	1620.11818	-0.128060435	0.137686778	0.930085208	0.352326969	0.999691806	0.000133868
YFR029W	PTR3	3319.727343	0.049514007	0.090201669	-0.548925623	0.583056493	0.999691806	0.000133868
YFR030W	MET10	27218.72406	0.098682206	0.123744891	-0.797464896	0.425181082	0.999691806	0.000133868
YFR031C	SMC2	1477.81406	-0.321253617	0.108070824	2.97262115	0.002952687	0.291400666	0.535509461
YFR031C-A	RPL2A	5626.064182	0.002735155	0.254463287	-0.010748722	0.991423926	0.999691806	0.000133868
YFR032C-A	RPL29	4123.445505	0.300184524	0.176258101	-1.703096324	0.088550044	0.999691806	0.000133868
YFR033C	QCR6	9010.859471	0.15028504	0.154569141	-0.972283595	0.330909483	0.999691806	0.000133868
YFR034C	PHO4	2973.503999	0.016634073	0.141057313	-0.117924219	0.906127703	0.999691806	0.000133868
YFR034W-A	YFR034W-A	675.0654952	0.064423108	0.12025271	-0.535731033	0.592144453	0.999691806	0.000133868
YFR036W	CDC26	1027.53794	0.152087887	0.175252084	-0.867823562	0.385490929	0.999691806	0.000133868
YFR037C	RSC8	4473.206295	0.005564978	0.101485775	-0.054835055	0.956269872	0.999691806	0.000133868
YFR038W	IRC5	2277.003334	-0.053656356	0.118830532	0.451536785	0.651602719	0.999691806	0.000133868
YFR039C	OSW7	1928.692729	0.034636456	0.138488946	-0.250102672	0.80250795	0.999691806	0.000133868
YFR040W	SAP155	8285.640301	0.076765484	0.109962184	-0.698108034	0.485109634	0.999691806	0.000133868
YFR041C	ERJ5	729.462311	0.049831152	0.140038407	-0.355839177	0.721961008	0.999691806	0.000133868
YFR042W	KEG1	505.1090976	-0.000898038	0.137496019	0.006531377	0.994788752	0.999691806	0.000133868
YFR043C	IRC6	928.8903618	0.093139785	0.133107358	-0.69973431	0.484093245	0.999691806	0.000133868
YFR044C	DUG1	3649.279397	0.096809221	0.174557525	-0.554597808	0.579169789	0.999691806	0.000133868
YFR045W	MRX20	1094.218404	0.175256557	0.168657519	-1.039126855	0.298745743	0.999691806	0.000133868
YFR046C	CNN1	1711.028044	-0.118445012	0.143674393	0.824398903	0.409712938	0.999691806	0.000133868
YFR047C	BNA6	9853.562485	0.225546984	0.199947501	-1.128031024	0.259306817	0.999691806	0.000133868
YFR048W	RMD8	2857.350253	0.13163778	0.099332053	-1.325229639	0.185094998	0.999691806	0.000133868
YFR049W	YMR31	4334.172825	0.093144437	0.191569125	-0.486218417	0.626812315	0.999691806	0.000133868
YFR050C	PRE4	7626.285599	-0.001109218	0.101668412	0.010910157	0.991295127	0.999691806	0.000133868
YFR051C	RET2	4190.48786	-0.030518304	0.132128069	0.23097518	0.817334084	0.999691806	0.000133868
YFR052C-A	YFR052C-A	1900.74942	0.168481523	0.291942332	-0.577105491	0.563868195	0.999691806	0.000133868
YFR052W	RPN12	3247.416401	-0.04067261	0.095350652	0.426558282	0.669701089	0.999691806	0.000133868
YFR053C	HXK1	19202.34667	0.061847768	0.304701354	-0.202978319	0.839151979	0.999691806	0.000133868
YFR055W	IRC7	4364.996974	0.123459475	0.217417272	-0.567845756	0.570139708	0.999691806	0.000133868
YGL001C	ERG26	3173.606337	-0.153923859	0.196580471	0.783006871	0.433623077	0.999691806	0.000133868
YGL002W	ERP6	1974.01362	0.130771651	0.100479454	-1.301476528	0.193095394	0.999691806	0.000133868
YGL003C	CDH1	4008.087606	-0.026511238	0.157755562	0.168052637	0.86654187	0.999691806	0.000133868
YGL004C	RPN14	1438.698368	-0.181181809	0.130358696	1.389871289	0.164567965	0.999691806	0.000133868
YGL005C	COG7	2538.326843	-0.078867039	0.138055979	0.571268546	0.56781762	0.999691806	0.000133868
YGL006W	PMC1	4310.081059	0.083863098	0.214029648	-0.39182935	0.695184307	0.999691806	0.000133868
YGL008C	PMA1	159557.5305	0.383541798	0.169296533	-2.265502971	0.023481832	0.770389159	0.113289837
YGL009C	LEU1	188179.8392	0.298755933	0.143162762	-2.086827117	0.036903765	0.880262883	0.05538761
YGL010W	MPO1	647.3822007	0.022425026	0.211546128	-0.106005371	0.915578091	0.999691806	0.000133868
YGL011C	SCL1	4999.583205	-0.031420618	0.134871684	0.232966754	0.815787222	0.999691806	0.000133868
YGL012W	ERG4	9908.521331	0.219934152	0.257363592	-0.85456591	0.392791507	0.999691806	0.000133868
YGL013C	PDR1	4112.480618	-0.07357778	0.135591924	0.542641315	0.587376787	0.999691806	0.000133868
YGL014W	PUF4	4365.936891	-0.014354709	0.113231031	0.126773632	0.899119566	0.999691806	0.000133868
YGL016W	KAP122	1607.672351	0.029179017	0.135492929	-0.21535454	0.82949091	0.999691806	0.000133868
YGL017W	ATE1	2164.995502	-0.046414933	0.151345746	0.306681447	0.759085853	0.999691806	0.000133868
YGL018C	JAC1	1171.009257	-0.01981284	0.093857143	0.211095708	0.83281259	0.999691806	0.000133868
YGL019W	CKB1	2594.436312	-0.051157851	0.081471113	0.627926259	0.530052248	0.999691806	0.000133868
YGL020C	GET1	1717.116163	0.058196075	0.087598485	-0.66435025	0.506466167	0.999691806	0.000133868
YGL021W	ALK1	3048.417302	-0.245818219	0.166205619	1.479000649	0.139140141	0.999691806	0.000133868
YGL022W	STT3	5322.378756	0.145304153	0.069159644	-2.100996258	0.035641295	0.879224491	0.055900223
YGL023C	PIB2	7398.499395	0.110844481	0.08566831	-1.293879619	0.195707005	0.999691806	0.000133868
YGL025C	PGD1	3374.181511	0.168513844	0.092821227	-1.815466675	0.069452223	0.999691806	0.000133868
YGL026C	TRP5	31988.06867	0.277120184	0.096988929	-2.85723522	0.00427349	0.345126137	0.46202215
YGL027C	CWH41	2426.013726	0.034581224	0.114568885	-0.301837836	0.762775687	0.999691806	0.000133868
YGL028C	SCW11	1127.025846	0.290014033	0.308755771	-0.939299149	0.347577175	0.999691806	0.000133868
YGL029W	CGR1	1823.308406	-0.095806022	0.157320665	0.608985618	0.542533972	0.999691806	0.000133868
YGL030W	RPL30	6418.576492	0.150712264	0.209123299	-0.720686143	0.47110264	0.999691806	0.000133868
YGL031C	RPL24A	6090.872982	0.17297133	0.225933476	-0.765585221	0.443923141	0.999691806	0.000133868
YGL035C	MIG1	10035.21894	0.109001063	0.15042562	-0.72461767	0.468686616	0.999691806	0.000133868
YGL036W	YGL036W	3018.569619	-0.050115924	0.158792139	0.315607085	0.752300759	0.999691806	0.000133868
YGL037C	PNC1	15062.25076	0.180281765	0.225612525	-0.799076936	0.424245802	0.999691806	0.000133868
YGL038C	OCH1	3260.272903	-0.098282335	0.146309265	0.671743756	0.50174684	0.999691806	0.000133868
YGL039W	YGL039W	1783.032084	0.027564267	0.228414	-0.120676785	0.903947047	0.999691806	0.000133868
YGL040C	HEM2	4000.72616	0.005640179	0.134239161	-0.0420159	0.966486023	0.999691806	0.000133868
YGL041W-A	DPC13	1180.399644	-0.178417901	0.15353103	1.162096683	0.245196194	0.999691806	0.000133868
YGL043W	DST1	3179.739136	0.102644202	0.111938806	-0.916967095	0.359159883	0.999691806	0.000133868
YGL044C	RNA15	2836.960564	0.015502647	0.121759288	-0.127322092	0.898685476	0.999691806	0.000133868
YGL045W	RIM8	10855.60438	0.317165036	0.129965401	-2.440380554	0.014671797	0.678195337	0.168645201
YGL047W	ALG13	371.4091704	-0.119308296	0.150117243	0.794767432	0.426748799	0.999691806	0.000133868
YGL048C	RPT6	6831.681991	-0.055899859	0.105759602	0.52855587	0.59711358	0.999691806	0.000133868
YGL049C	TIF4632	3808.094985	-0.180318584	0.147947082	1.218804597	0.222918366	0.999691806	0.000133868
YGL050W	TYW3	1183.388902	0.019203682	0.116894031	-0.164282832	0.869508496	0.999691806	0.000133868
YGL053W	PRM8	2034.80629	-0.030555393	0.135766418	0.225058547	0.821933728	0.999691806	0.000133868
YGL054C	ERV14	3109.967134	0.063224716	0.14352589	-0.440510875	0.659567137	0.999691806	0.000133868
YGL055W	OLE1	141651.4644	0.228832362	0.371311748	-0.616280965	0.5377091	0.999691806	0.000133868
YGL056C	SDS23	7656.975935	0.074837902	0.125223973	-0.597632385	0.55008525	0.999691806	0.000133868
YGL057C	GEP7	632.3495576	-0.220848896	0.123600076	1.786802272	0.073969452	0.999691806	0.000133868
YGL058W	RAD6	2038.144001	0.086809675	0.181025161	-0.479544803	0.631551103	0.999691806	0.000133868
YGL059W	PKP2	9404.386507	0.21329043	0.195684151	-1.089972945	0.275725062	0.999691806	0.000133868
YGL060W	YBP2	1350.461585	-0.023555145	0.13939103	0.16898609	0.865807583	0.999691806	0.000133868
YGL061C	DUO1	388.9977486	-0.188549804	0.146594935	1.286195902	0.198374701	0.999691806	0.000133868
YGL062W	PYC1	16038.77771	-0.229844676	0.226520175	1.014676399	0.310260108	0.999691806	0.000133868
YGL063W	PUS2	564.574069	0.026325005	0.171785783	-0.153243212	0.878206482	0.999691806	0.000133868
YGL064C	MRH4	1065.569009	-0.021327046	0.099588848	0.214150945	0.830429349	0.999691806	0.000133868
YGL065C	ALG2	1127.834141	-0.207365924	0.112953505	1.835852047	0.066379541	0.999691806	0.000133868
YGL066W	SGF73	6875.118909	0.162814656	0.100062849	-1.627123929	0.10371078	0.999691806	0.000133868
YGL067W	NPY1	1791.067696	0.041197271	0.122621338	-0.335971468	0.736892382	0.999691806	0.000133868
YGL068W	MNP1	1732.93231	0.011473797	0.129461183	-0.088627311	0.929378103	0.999691806	0.000133868
YGL070C	RPB9	1225.726222	0.165827758	0.123507988	-1.342648038	0.179385968	0.999691806	0.000133868
YGL071W	AFT1	2672.325522	0.046889294	0.116172454	-0.403618005	0.686493644	0.999691806	0.000133868
YGL073W	HSF1	9148.931376	0.097762994	0.099152486	-0.985986319	0.324139827	0.999691806	0.000133868
YGL075C	MPS2	1174.456425	0.073507589	0.136570491	-0.538239175	0.590411938	0.999691806	0.000133868
YGL076C	RPL7A	1143.257443	0.059101504	0.257266586	-0.229728642	0.818302637	0.999691806	0.000133868
YGL077C	HNM1	2759.905612	-0.049654643	0.200337151	0.247855391	0.804246296	0.999691806	0.000133868
YGL078C	DBP3	5506.341426	-0.05704852	0.216428622	0.263590459	0.792095511	0.999691806	0.000133868
YGL079W	KXD1	1175.359548	0.054526974	0.114736892	-0.475234885	0.634619565	0.999691806	0.000133868
YGL080W	MPC1	4618.313543	-0.07811331	0.221298078	0.352977806	0.724105079	0.999691806	0.000133868
YGL081W	YGL081W	468.7235948	0.004772146	0.156808675	-0.030432922	0.975721789	0.999691806	0.000133868
YGL082W	YGL082W	3008.048831	-0.088360872	0.141682907	0.623652309	0.53285595	0.999691806	0.000133868
YGL083W	SCY1	661.3896669	-0.22979017	0.12401716	1.85289011	0.063898111	0.999691806	0.000133868
YGL084C	GUP1	1803.800534	-0.044363687	0.119530903	0.371148266	0.710527104	0.999691806	0.000133868
YGL085W	LCL3	1504.579338	0.034755922	0.101436731	-0.342636457	0.731871972	0.999691806	0.000133868
YGL086W	MAD1	1050.617048	-0.119545934	0.113744164	1.051007186	0.293255289	0.999691806	0.000133868
YGL087C	MMS2	2715.039005	0.089828782	0.127196776	-0.706219017	0.480051946	0.999691806	0.000133868
YGL088W	YGL088W	516.4025782	-0.00938984	0.373425156	0.025145172	0.979939169	0.999691806	0.000133868
YGL090W	LIF1	1527.688046	-0.117696003	0.098446271	1.195535413	0.231877909	0.999691806	0.000133868
YGL091C	NBP35	2769.035882	-0.027724279	0.106717633	0.259790982	0.795025008	0.999691806	0.000133868
YGL092W	NUP145	2331.93915	-0.162984697	0.205098601	0.794665085	0.426808348	0.999691806	0.000133868
YGL093W	SPC105	1955.74283	0.069085153	0.10083768	-0.685112481	0.493272945	0.999691806	0.000133868
YGL094C	PAN2	1801.461523	-0.184602867	0.126709151	1.456902412	0.14514332	0.999691806	0.000133868
YGL095C	VPS45	3401.194233	-0.106735729	0.109098725	0.978340754	0.32790582	0.999691806	0.000133868
YGL096W	TOS8	2917.150092	-0.156894906	0.106989958	1.466445161	0.142527051	0.999691806	0.000133868
YGL097W	SRM1	3155.682096	0.007742697	0.077559386	-0.09982927	0.92047987	0.999691806	0.000133868
YGL098W	USE1	1490.132334	-0.011736912	0.148155979	0.079219966	0.936857664	0.999691806	0.000133868
YGL099W	LSG1	2636.675813	0.079489541	0.121515805	-0.654149815	0.51301529	0.999691806	0.000133868
YGL100W	SEH1	2376.173859	-0.012043563	0.095012949	0.126757071	0.899132674	0.999691806	0.000133868
YGL101W	YGK1	588.1708975	-0.146732822	0.1613156	0.909600944	0.363033001	0.999691806	0.000133868
YGL103W	RPL28	15455.17918	0.083634329	0.215252301	-0.388540929	0.697615771	0.999691806	0.000133868
YGL104C	VPS73	1365.364135	0.066846463	0.187000273	-0.357467196	0.72074208	0.999691806	0.000133868
YGL105W	ARC1	5516.107304	0.023520952	0.117377155	-0.200387822	0.841177283	0.999691806	0.000133868
YGL106W	MLC1	2556.159654	-0.07180317	0.105543524	0.68031811	0.49630306	0.999691806	0.000133868
YGL107C	RMD9	2915.432334	0.071479501	0.095079038	-0.751790327	0.45217716	0.999691806	0.000133868
YGL108C	YGL108C	1142.90214	-0.21978112	0.112753209	1.949222742	0.05126883	0.970118247	0.013175327
YGL110C	CUE3	2084.750812	-0.080957744	0.130002251	0.622741089	0.533454677	0.999691806	0.000133868
YGL111W	NSA1	2319.171655	-0.049690241	0.149141721	0.33317465	0.739002452	0.999691806	0.000133868
YGL112C	TAF6	4684.200287	0.190645932	0.103971529	-1.833635938	0.066708054	0.999691806	0.000133868
YGL113W	SLD3	1402.188697	0.018117868	0.116525136	-0.155484634	0.876439267	0.999691806	0.000133868
YGL114W	YGL114W	7248.617862	-0.015151496	0.116389982	0.130178694	0.896425051	0.999691806	0.000133868
YGL115W	SNF4	2006.600472	-0.005653811	0.147863612	0.038236661	0.969498991	0.999691806	0.000133868
YGL116W	CDC20	1843.32432	0.737429204	0.186131338	-3.961875584	7.44E-05	0.044154147	1.355028498
YGL117W	YGL117W	19412.8412	0.410122082	0.20712522	-1.9800683	0.047695855	0.963096293	0.016330289
YGL119W	COQ8	2177.405167	-0.208743927	0.108026432	1.932341218	0.053317404	0.970176743	0.013149141
YGL120C	PRP43	5075.36734	0.030104916	0.231889367	-0.129824476	0.896705298	0.999691806	0.000133868
YGL121C	GPG1	12667.10531	0.28363285	0.141520476	-2.004182418	0.045050523	0.941661524	0.026105175
YGL122C	NAB2	9440.068592	-0.081024124	0.139199653	0.582071306	0.560518652	0.999691806	0.000133868
YGL123W	RPS2	17066.53971	0.060154467	0.246134983	-0.244396251	0.806923945	0.999691806	0.000133868
YGL124C	MON1	1586.385445	-0.222468092	0.123292169	1.804397585	0.071169001	0.999691806	0.000133868
YGL125W	MET13	15347.40908	0.36014799	0.167930871	-2.144620507	0.031983201	0.84723817	0.071994487
YGL126W	SCS3	2016.02984	0.274858445	0.170795244	-1.609286293	0.107553755	0.999691806	0.000133868
YGL127C	SOH1	1956.921245	0.125781597	0.128497922	-0.978860946	0.327648691	0.999691806	0.000133868
YGL128C	CWC23	1089.985104	-0.00356388	0.098039504	0.03635147	0.97100211	0.999691806	0.000133868
YGL129C	RSM23	2524.217946	-0.011565964	0.121018733	0.095571681	0.923860758	0.999691806	0.000133868
YGL130W	CEG1	3276.968544	0.098729786	0.12025468	-0.82100577	0.411642982	0.999691806	0.000133868
YGL131C	SNT2	2644.01055	-0.148539878	0.10840632	1.370214196	0.170620048	0.999691806	0.000133868
YGL133W	ITC1	2425.62229	-0.09772197	0.114348133	0.854600483	0.39277236	0.999691806	0.000133868
YGL134W	PCL10	4686.770544	0.17766183	0.129758649	-1.369171389	0.170945707	0.999691806	0.000133868
YGL135W	RPL1B	3989.757397	0.122148666	0.243245336	-0.502162417	0.615553277	0.999691806	0.000133868
YGL136C	MRM2	2031.85329	0.063396763	0.113871889	-0.556737608	0.577706718	0.999691806	0.000133868
YGL137W	SEC27	4154.433841	0.013280444	0.089136435	-0.148990077	0.881561463	0.999691806	0.000133868
YGL139W	FLC3	3278.009726	-0.047695099	0.144054132	0.331091501	0.740575371	0.999691806	0.000133868
YGL140C	YGL140C	4617.05328	-0.12558788	0.120712292	1.040390156	0.298158674	0.999691806	0.000133868
YGL141W	HUL5	3668.565444	-0.034060202	0.111016321	0.306803553	0.758992904	0.999691806	0.000133868
