gene	name	baseMean	log2_FC	lfcSE	stat	pvalue	padj	minus_log10_pvalue
YER009W	NTF2	2098.371068	-0.291172425	0.150775155	-1.931169792	0.053462058	0.113863819	0.943614255
YER010C	YER010C	3707.297595	0.065473448	0.093596331	0.699530073	0.484220826	0.626144288	0.203325577
YER011W	TIR1	1193.771463	-0.006774322	0.310001419	-0.02185255	0.982565575	0.988089054	0.005203912
YER012W	PRE1	4054.681449	-0.263916552	0.124271031	-2.12371741	0.033693781	0.078833716	1.103288003
YER013W	PRP22	2250.433651	0.100541819	0.165117695	0.608910016	0.542584085	0.677942443	0.168807176
YER014C-A	BUD25	9.419627866	-0.156256964	0.373253922	-0.418634487	0.675483281	0.785116059	0.105066139
YER014W	HEM14	3077.039152	0.069959836	0.130987752	0.534094489	0.593276162	0.719099085	0.143211264
YER015W	FAA2	2068.633193	0.18203663	0.183820219	0.990297097	0.322028925	0.464619204	0.332902844
YER016W	BIM1	699.028536	-0.241342985	0.118344706	-2.039322181	0.041417883	0.092785794	1.032518512
YER017C	AFG3	6908.335632	0.167906557	0.083902416	2.001212411	0.045369504	0.100218049	0.999054056
YER018C	SPC25	746.2750421	-1.034973467	0.161832799	-6.395325737	1.60E-10	2.16E-09	8.665825747
YER019C-A	SBH2	3973.180807	0.060004728	0.105587974	0.568291303	0.569837184	0.701179948	0.154170512
YER019W	ISC1	1313.774053	-0.150918163	0.122844232	-1.228532762	0.219247039	0.348057841	0.458348579
YER020W	GPA2	8465.677752	1.019602266	0.199418732	5.11287107	3.17E-07	2.54E-06	5.595910305
YER021W	RPN3	6660.769818	0.012733887	0.113686707	0.112008587	0.910816598	0.944933947	0.024598548
YER022W	SRB4	1960.042496	0.150324988	0.111055899	1.353597503	0.175864824	0.293379646	0.53257002
YER023C-A	YER023C-A	47.85645552	-1.155218546	0.320793321	-3.601130298	0.000316837	0.001378133	2.860708727
YER023W	PRO3	2232.219253	0.439194421	0.098160157	4.47426365	7.67E-06	4.72E-05	4.326132077
YER024W	YAT2	10307.49184	-0.865779756	0.17480315	-4.952884172	7.31E-07	5.45E-06	5.263332642
YER025W	GCD11	5351.194524	0.189695775	0.162435647	1.167821093	0.242878938	0.376358931	0.424397774
YER026C	CHO1	6699.940467	1.019458048	0.270935889	3.762727972	0.00016807	0.000780273	3.107753238
YER027C	GAL83	3040.81701	0.134458713	0.122028755	1.101860894	0.270522152	0.407259946	0.390128301
YER028C	MIG3	2742.540657	0.534716327	0.166431552	3.212830252	0.001314339	0.004909645	2.308949914
YER029C	SMB1	1598.030999	0.604156727	0.110925003	5.446533332	5.14E-08	4.79E-07	6.319709465
YER030W	CHZ1	2253.764328	0.305531258	0.117585439	2.598376654	0.009366569	0.027112431	1.566831538
YER031C	YPT31	1818.622783	0.242999829	0.100980315	2.406407902	0.016110266	0.042808787	1.368467081
YER032W	FIR1	596.4969607	-0.479919715	0.269272952	-1.782279697	0.074703632	0.148150012	0.82929831
YER033C	ZRG8	2536.043575	-0.091035432	0.119789556	-0.759961342	0.447277693	0.592197492	0.227533436
YER034W	YER034W	980.7012543	-0.762441532	0.127014139	-6.00280833	1.94E-09	2.23E-08	7.651213522
YER035W	EDC2	7366.733656	1.059699599	0.159354313	6.649958708	2.93E-11	4.39E-10	9.357718561
YER036C	ARB1	16523.35447	0.829567072	0.202777187	4.091027626	4.29E-05	0.000229084	3.640005506
YER037W	PHM8	23122.1109	1.313031307	0.209988844	6.252862194	4.03E-10	5.08E-09	8.294018511
YER038C	KRE29	1229.492547	0.170354406	0.108639405	1.568071974	0.116864336	0.212667098	0.672299696
YER038W-A	FMP49	80.46760401	-0.420117729	0.233952656	-1.795738235	0.072536158	0.144781903	0.839285719
YER039C	HVG1	1453.236563	0.318917869	0.158142205	2.016652476	0.043731793	0.097192579	1.012366892
YER039C-A	YER039C-A	605.1597921	0.486940723	0.215706322	2.257424443	0.023981566	0.059277089	1.22711313
YER040W	GLN3	5192.134684	0.305145756	0.157594145	1.936275972	0.05283391	0.112971485	0.947031163
YER041W	YEN1	2821.225454	-0.235488212	0.094136013	-2.5015741	0.012364257	0.034436075	1.462986355
YER042W	MXR1	5638.708095	-0.148838087	0.147542392	-1.008781851	0.313079267	0.454947697	0.342038529
YER043C	SAH1	9211.542563	-0.227014216	0.276837228	-0.820027774	0.412200274	0.55935301	0.25231402
YER044C	ERG28	3326.919624	0.331432776	0.258488441	1.282195731	0.199773993	0.322957159	0.490855084
YER044C-A	MEI4	63.67744607	-1.065267737	0.329361333	-3.234343649	0.001219227	0.004588738	2.33830671
YER045C	ACA1	4502.085375	0.870816151	0.25059086	3.475051531	0.000510755	0.002103052	2.677149888
YER046W	SPO73	798.2959906	0.610583565	0.223374442	2.733453121	0.006267404	0.019250734	1.715552713
YER046W-A	YER046W-A	11.44154495	-0.629593503	0.367087292	-1.715105689	0.086325852	0.166958473	0.777391535
YER047C	SAP1	3265.668059	-0.293834386	0.148744083	-1.975435793	0.048218714	0.105185287	0.978045004
YER048C	CAJ1	5147.585964	0.038297572	0.08500241	0.450546895	0.652316149	0.766128719	0.115698257
YER048W-A	ISD11	2408.040028	0.297625098	0.119038719	2.500237747	0.012410999	0.034536574	1.461720743
YER049W	TPA1	6917.972285	-0.252913707	0.14593422	-1.733066489	0.083083852	0.162156526	0.790065568
YER050C	RSM18	2749.106188	0.519405639	0.100227943	5.18224381	2.19E-07	1.82E-06	5.740104318
YER051W	JHD1	3858.305205	-0.312278782	0.142543526	-2.190760896	0.0284691	0.068514012	1.164220598
YER052C	HOM3	18040.65708	0.064903358	0.249801711	0.259819507	0.795003003	0.870634414	0.06016417
YER053C	PIC2	17033.53084	0.120535722	0.220767913	0.545983881	0.585077017	0.713371088	0.146684496
YER053C-A	YER053C-A	3696.830572	0.286698375	0.370254649	0.774327549	0.438737116	0.584231611	0.233414948
YER054C	GIP2	2840.602415	-0.226153465	0.230511208	-0.981095309	0.326545743	0.468839823	0.328975506
YER055C	HIS1	9053.352126	-0.058272641	0.221155818	-0.263491333	0.792171903	0.868466368	0.061246995
YER056C	FCY2	44232.0363	1.425803759	0.169379094	8.417826111	3.84E-17	1.14E-15	14.94499767
YER056C-A	RPL34A	3921.264763	-0.259522122	0.230921105	-1.123856227	0.261074024	0.397094754	0.40110585
YER057C	HMF1	5019.32634	-0.225693639	0.106594421	-2.117311931	0.034233383	0.079808113	1.097952956
YER058W	PET117	650.7905813	0.127289841	0.186620391	0.682078956	0.495189026	0.63752882	0.195500178
YER059W	PCL6	1652.361814	0.103945991	0.154698906	0.671924541	0.501631736	0.643145164	0.191690992
YER060W	FCY21	1918.249509	-1.745041604	0.188743273	-9.245583055	2.34E-20	9.42E-19	18.02603922
YER060W-A	FCY22	1482.810681	0.843307594	0.102987526	8.188444027	2.65E-16	7.27E-15	14.13863919
YER061C	CEM1	2565.949675	-0.499134108	0.098327553	-5.0762385	3.85E-07	3.04E-06	5.517262955
YER062C	GPP2	23048.37111	1.056316353	0.234370223	4.507041634	6.57E-06	4.09E-05	4.387993949
YER063W	THO1	4275.819024	0.79263489	0.095114052	8.333520342	7.85E-17	2.21E-15	14.65536355
YER064C	VHR2	3673.426122	-0.412178064	0.295152624	-1.396491274	0.162566606	0.276177499	0.558811707
YER065C	ICL1	2967.049835	0.247203251	0.098809013	2.501828965	0.01235536	0.034426091	1.463112293
YER066C-A	YER066C-A	45.71800493	0.421671395	0.278377782	1.514745146	0.129836957	0.231237515	0.635941707
YER066W	RRT13	1629.868178	0.083663123	0.135636386	0.616819168	0.537354008	0.673354858	0.171756003
YER067C-A	YER067C-A	21.36951726	0.097502455	0.343770064	0.283626951	0.776696281	0.857103456	0.066966754
YER067W	RGI1	1439.701212	1.492946955	0.319368245	4.674688169	2.94E-06	1.95E-05	4.709758144
YER068C-A	YER068C-A	25.59447294	-3.108600996	0.343562707	-9.048132797	1.45E-19	5.33E-18	17.27366579
YER068W	MOT2	4395.554989	0.24168461	0.101838702	2.373209845	0.017634242	0.046214122	1.335225296
YER069W	ARG5,6	18306.44138	1.110913708	0.12394427	8.963009791	3.16E-19	1.11E-17	16.95357873
YER070W	RNR1	711.9890026	-1.95548964	0.196153621	-9.969174298	2.08E-23	1.04E-21	20.98434159
YER071C	TDA2	776.6673725	-0.312555463	0.156387843	-1.99859182	0.045652536	0.100705952	0.99694486
YER072W	VTC1	2586.354724	-0.267884498	0.137528893	-1.947841585	0.051433921	0.110561606	0.95639566
YER073W	ALD5	35034.39841	1.03453018	0.152916649	6.765320761	1.33E-11	2.12E-10	9.67298609
YER074W	RPS24A	3078.611659	-0.155894359	0.226185989	-0.689230838	0.490678013	0.632474981	0.198956649
YER074W-A	YOS1	463.2277437	-0.088289389	0.171379041	-0.515170281	0.606434034	0.729996095	0.136679463
YER075C	PTP3	3181.752021	0.462156433	0.20141939	2.294498227	0.021761897	0.054729861	1.261775651
YER076C	YER076C	783.512841	-0.918572321	0.145504612	-6.313011719	2.74E-10	3.55E-09	8.449252335
YER076W-A	YER076W-A	91.00671383	-0.790884444	0.214101075	-3.693976986	0.000220774	0.000996403	3.001564902
YER077C	MRX1	1970.551623	-0.042431011	0.091076459	-0.465883409	0.641298957	0.756784148	0.121027973
YER078C	ICP55	2217.354686	-0.493345432	0.093724746	-5.263769231	1.41E-07	1.22E-06	5.913215589
YER078W-A	YER078W-A	31.75376632	-0.987923021	0.299129361	-3.302661484	0.000957719	0.003705659	2.431134566
YER079C-A	YER079C-A	0.496870493	0.049004453	0.132638092	0.36945988	0.711784972	0.810664779	0.091158695
YER079W	YER079W	4149.139457	-0.212438474	0.15511864	-1.369522539	0.170835994	0.286984987	0.542140822
YER080W	AIM9	4549.787608	-0.071941088	0.142771281	-0.503890473	0.614338346	0.736309017	0.132939881
YER081W	SER3	5559.911175	-0.569440705	0.167038099	-3.409046846	0.000651903	0.002634029	2.579379468
YER082C	UTP7	3268.259422	-0.298123285	0.158717109	-1.878331118	0.060335882	0.125332324	0.901936906
YER083C	GET2	3334.974106	0.270488302	0.081578317	3.315688696	0.000914176	0.003556287	2.449003155
YER084W	YER084W	1034.260736	-0.167760775	0.154986568	-1.082421386	0.27906533	0.417406509	0.379440783
YER084W-A	YER084W-A	37.92975199	-0.432818674	0.278546582	-1.553846656	0.120220999	0.217552887	0.66243515
YER085C	YER085C	172.3010603	0.641360692	0.261985803	2.448074225	0.014362207	0.039060621	1.408260854
YER086W	ILV1	16127.56433	-0.262040651	0.131457526	-1.99334842	0.046223308	0.101550257	0.993318974
YER087C-A	YER087C-A	55.28378802	0.475321804	0.26171905	1.816152868	0.069346926	0.139710261	0.854771695
YER087C-B	SBH1	3300.735627	0.795189042	0.103178632	7.706915907	1.29E-14	2.96E-13	12.52837212
YER087W	AIM10	854.6800273	-0.06165239	0.128599501	-0.479413916	0.631644196	0.74948481	0.125237165
YER088C	DOT6	25316.991	0.547753545	0.12357879	4.432423596	9.32E-06	5.63E-05	4.249231334
YER088C-A	YER088C-A	289.7308455	-0.971373715	0.166332911	-5.839936955	5.22E-09	5.60E-08	7.251553228
YER088W-B	YER088W-B	17.52221216	1.065540966	0.365947147	2.911734591	0.003594279	0.011921454	1.923670757
YER089C	PTC2	4426.710225	-0.247378213	0.107176322	-2.308142395	0.020991218	0.05314222	1.274560308
YER090C-A	YER090C-A	1.804909912	0.036170907	0.290367404	0.124569447	0.900864418	0.939572303	0.027069794
YER090W	TRP2	10646.28816	0.029339481	0.117891357	0.248868807	0.803462265	0.874512377	0.05823404
YER091C	MET6	53022.94928	1.109282265	0.153828842	7.211146167	5.55E-13	1.06E-11	10.97439886
YER091C-A	YER091C-A	3.724309336	0.233635091	0.345820505	0.675596409	0.499296922	0.641391706	0.19287666
YER092W	IES5	2134.461913	0.388265228	0.127785945	3.038403242	0.002378355	0.008327454	2.079487777
YER093C	TSC11	1848.482998	-0.357231232	0.133677422	-2.672337823	0.007532477	0.022424431	1.649278567
YER093C-A	AIM11	709.569255	-0.069309241	0.120639915	-0.574513345	0.565620473	0.697537482	0.156432451
YER094C	PUP3	7036.637186	0.117306779	0.106598753	1.1004517	0.271135363	0.408063288	0.389272475
YER095W	RAD51	681.662339	-1.40812424	0.169405203	-8.312166398	9.40E-17	2.63E-15	14.58085428
YER096W	SHC1	927.9555766	-0.860140082	0.181549766	-4.73776476	2.16E-06	1.47E-05	4.83281934
YER097W	YER097W	63.55289104	-0.323045685	0.251199255	-1.286013707	0.198438278	0.32143926	0.49290108
YER098W	UBP9	2624.137486	0.310144396	0.108995097	2.845489434	0.004434323	0.014308449	1.844407449
YER099C	PRS2	3732.652726	0.28217908	0.092745613	3.042505952	0.002346172	0.008230382	2.084580022
YER100W	UBC6	3728.763449	0.017599736	0.155428457	0.113233681	0.909845294	0.94437978	0.02485332
YER101C	AST2	2633.00964	-0.474610218	0.150763546	-3.148043616	0.001643672	0.006001485	2.221741268
YER102W	RPS8B	4246.26381	-0.12333562	0.253558123	-0.486419517	0.626669755	0.745766927	0.127396881
YER103W	SSA4	12628.4623	-0.265396413	0.191730244	-1.384217782	0.16629178	0.281099903	0.551139305
YER104W	RTT105	1486.442274	0.029055921	0.102311484	0.283994718	0.776414429	0.856938337	0.067050428
YER105C	NUP157	4198.791572	-0.28093169	0.087024025	-3.228208414	0.001245682	0.004675163	2.330203248
YER106W	MAM1	385.6928215	-0.972210953	0.153966926	-6.314414274	2.71E-10	3.54E-09	8.45144615
YER107C	GLE2	1734.190357	0.12374071	0.096379114	1.283895503	0.199178521	0.322378098	0.491634471
YER107W-A	YER107W-A	7.175730233	-0.876470782	0.370179984	-2.367688209	0.017899613	0.046777175	1.32996601
YER110C	KAP123	5284.79051	0.238860587	0.179369524	1.33166762	0.182969434	0.302583542	0.519154697
YER111C	SWI4	1017.917686	-0.626586225	0.167592833	-3.738741169	0.000184944	0.00085069	3.070228679
YER112W	LSM4	1791.868538	0.233760338	0.095477388	2.44833193	0.014351937	0.039049078	1.408389215
YER113C	TMN3	1510.169272	-0.430207596	0.111927639	-3.843622537	0.000121231	0.000585907	3.232171551
YER114C	BOI2	3982.256975	0.284452905	0.106153642	2.679633966	0.00737027	0.022042789	1.656733464
YER115C	SPR6	1499.356555	-0.515956454	0.106715905	-4.834859927	1.33E-06	9.45E-06	5.024671434
YER116C	SLX8	3533.134823	-0.070246449	0.157647941	-0.445590651	0.655892965	0.768270794	0.114485676
YER117W	RPL23B	4656.952708	-0.054094813	0.226785087	-0.238528967	0.811470851	0.878280325	0.056366846
YER118C	SHO1	1254.371777	-0.324692635	0.16254369	-1.997571447	0.045763141	0.100881265	0.99618948
YER119C	AVT6	2520.934094	-0.101060129	0.171317016	-0.589901289	0.55525683	0.688994738	0.161784095
YER119C-A	YER119C-A	35.46157772	-0.716494259	0.326949566	-2.191451934	0.028419104	0.0684191	1.164822646
YER120W	SCS2	4057.565401	0.29102828	0.082993048	3.506658551	0.000453771	0.0018935	2.722734718
YER121W	YER121W	3514.176261	2.332000281	0.302676231	7.704603288	1.31E-14	3.01E-13	12.52204383
YER122C	GLO3	6200.355557	0.076417174	0.119565302	0.639125009	0.522741612	0.660039912	0.180429803
YER123W	YCK3	4415.20899	0.170690122	0.087702136	1.946248186	0.051624934	0.110898641	0.955073777
YER124C	DSE1	1122.272967	1.547303988	0.311085123	4.973892586	6.56E-07	4.97E-06	5.303784404
YER125W	RSP5	4913.676661	-0.037261246	0.098106397	-0.379804447	0.704090581	0.806221034	0.093545875
YER126C	NSA2	2164.134353	0.241267706	0.224556043	1.0744209	0.28263408	0.421576863	0.375123232
YER127W	LCP5	2401.4488	-0.257159079	0.148158913	-1.735697663	0.082617307	0.161618704	0.79150838
YER128W	VFA1	1780.296042	-0.054991262	0.121800152	-0.451487627	0.651638141	0.765645852	0.115972066
YER129W	SAK1	4948.674552	-0.626745554	0.070388749	-8.904058664	5.38E-19	1.87E-17	16.72908667
YER130C	COM2	7280.18658	-0.228359895	0.294047105	-0.77660991	0.437388953	0.583035336	0.234305123
YER131W	RPS26B	5543.527215	-0.057346295	0.267699624	-0.214218811	0.830376428	0.89189089	0.049688272
YER132C	PMD1	3053.405843	-0.83021397	0.144077144	-5.762287795	8.30E-09	8.50E-08	7.070781233
YER133W	GLC7	13326.56812	-0.017226867	0.128182925	-0.134392841	0.893091942	0.934021119	0.029643304
YER133W-A	YER133W-A	2.822639689	-0.311166265	0.269364343	-1.155187288	0.248013739	0.381981236	0.41795797
YER134C	YER134C	1770.278968	0.327315515	0.135379879	2.417756009	0.015616544	0.041736422	1.379484784
YER135C	YER135C	105.3914673	-0.460597773	0.195483221	-2.356201066	0.018462921	0.047729634	1.321211896
YER136W	GDI1	10656.9297	0.406087738	0.138646581	2.928941602	0.003401183	0.011344863	1.945200759
YER137C	YER137C	594.1901846	0.116640204	0.12444666	0.937270665	0.348619349	0.493319214	0.306871969
YER137W-A	YER137W-A	0.295321925	0.036095088	0.109193868	0.330559661	0.74097712	0.832834284	0.079441405
YER138W-A	YER138W-A	73.26867611	-1.700493043	0.291133785	-5.840933391	5.19E-09	5.58E-08	7.253431307
YER139C	RTR1	1341.53496	-0.192252829	0.135122827	-1.422800524	0.15479399	0.265191606	0.576440226
YER140W	EMP65	1784.136048	0.282711665	0.089322076	3.165081667	0.001550394	0.005699436	2.244168133
YER141W	COX15	9743.199028	-0.012210006	0.132949362	-0.09183952	0.926825544	0.956642197	0.019250467
YER142C	MAG1	2453.842258	0.548133764	0.093565094	5.858314688	4.68E-09	5.07E-08	7.295195818
YER143W	DDI1	3731.23656	0.611111649	0.16499091	3.703911014	0.000212301	0.000962183	3.016742473
YER144C	UBP5	2693.214056	-0.061268208	0.186310941	-0.328849222	0.742269657	0.833445885	0.079122594
YER145C	FTR1	2264.31334	0.075538817	0.303588417	0.248819827	0.803500153	0.874512377	0.05823404
YER145C-A	YER145C-A	8.124154727	-0.202697818	0.373347607	-0.542919827	0.587185004	0.714388213	0.14606572
YER146W	LSM5	921.7847434	0.45977619	0.129205852	3.558478051	0.00037301	0.001592396	2.797948959
YER147C	SCC4	2507.108739	0.233886691	0.124438059	1.879543073	0.060170378	0.125028605	0.902990614
YER147C-A	YER147C-A	10.96119697	0.328036498	0.37306438	0.879302648	0.3792372	0.524842258	0.279971205
YER148W	SPT15	7678.911157	0.494951902	0.090698415	5.457117442	4.84E-08	4.53E-07	6.343684851
YER148W-A	YER148W-A	23.49686079	0.100019066	0.358498332	0.278994509	0.780249038	0.859998983	0.065502063
YER149C	PEA2	3165.44539	0.828506525	0.203908893	4.063121104	4.84E-05	0.000255135	3.593230309
YER150W	SPI1	83018.80901	1.956994874	0.144310858	13.56096761	6.82E-42	1.11E-39	38.95644229
YER151C	UBP3	4184.555604	-0.217306175	0.100928111	-2.153078779	0.031312488	0.0741455	1.129915203
YER152C	YER152C	1609.662478	-0.852608267	0.12325587	-6.917384662	4.60E-12	7.76E-11	10.10987693
YER152W-A	YER152W-A	2.311649993	-0.446338991	0.306281263	-1.457284675	0.145037815	0.252481891	0.597769765
YER153C	PET122	276.4654988	-0.695532297	0.195046705	-3.565978197	0.000362502	0.001552394	2.80899811
YER154W	OXA1	2093.30765	-0.031212578	0.167216921	-0.186659207	0.851927842	0.907817222	0.042001582
YER155C	BEM2	4041.889965	-0.219858937	0.101739453	-2.160999806	0.030695354	0.072870546	1.137447974
YER156C	MYG1	1964.047935	0.213637516	0.180605832	1.182893784	0.236851246	0.369264595	0.43266233
YER157W	COG3	3122.248132	-1.069442058	0.104737797	-10.21066022	1.78E-24	9.84E-23	22.00697405
YER158C	YER158C	5756.353324	0.151484464	0.29125207	0.520114635	0.602983678	0.727058087	0.13843089
YER158W-A	YER158W-A	20.08817527	0.177292588	0.332597732	0.53305411	0.593996124	0.719837113	0.142765766
YER159C	BUR6	8047.968133	-0.224837129	0.125854731	-1.786481341	0.074021356	0.147021884	0.832618018
YER161C	SPT2	5217.07128	0.72129633	0.085517706	8.434467748	3.33E-17	9.89E-16	15.00474406
YER162C	RAD4	3657.92051	0.121313643	0.128164868	0.946543663	0.343871363	0.487878788	0.311688064
YER163C	GCG1	2026.42104	0.248659955	0.112355081	2.213161639	0.026886504	0.065262708	1.185334908
YER164W	CHD1	4135.592354	0.032349508	0.087288483	0.370604541	0.710932099	0.810396224	0.091302591
YER165C-A	YER165C-A	0.644701974	-0.038377721	0.145544908	-0.263683023	0.792024178	0.868466368	0.061246995
YER165W	PAB1	19651.57012	0.00397005	0.178362973	0.022258264	0.982241941	0.988089054	0.005203912
YER166W	DNF1	4540.223023	-0.336765444	0.085546011	-3.936658625	8.26E-05	0.00041402	3.38297881
YER167W	BCK2	4182.51745	-0.533487569	0.080291791	-6.644360068	3.05E-11	4.54E-10	9.343206784
YER168C	CCA1	2223.12823	-0.01540953	0.090494178	-0.170282001	0.864788365	0.91596692	0.038120211
YER169W	RPH1	10393.02331	-0.023276413	0.133804802	-0.173957982	0.861898484	0.914187374	0.038964781
YER170W	ADK2	408.3330439	-0.684372916	0.127511439	-5.367149194	8.00E-08	7.22E-07	6.141441909
YER171W	RAD3	2852.59345	0.088842878	0.08320629	1.06774233	0.285636758	0.424784725	0.371831109
YER172C	BRR2	2548.297208	0.083150192	0.107292238	0.774987952	0.438346779	0.583906179	0.233656929
YER172C-A	YER172C-A	1.360912586	0.080842625	0.237623069	0.340213705	0.733695598	0.828411354	0.081753957
YER173W	RAD24	1904.188673	-0.063700134	0.117863094	-0.540458696	0.588880738	0.715913724	0.145139312
YER174C	GRX4	2203.373001	-0.477278114	0.203546813	-2.3448076	0.0190369	0.048920758	1.310506824
YER175C	TMT1	13673.59981	0.165973932	0.216182065	0.7677507	0.442635309	0.587370892	0.231087579
YER175W-A	YER175W-A	171.2622755	0.090717958	0.241291225	0.37596874	0.706940136	0.808056265	0.092558398
YER176W	ECM32	5825.327276	-0.02652115	0.208798586	-0.127017863	0.898926261	0.938457006	0.027585619
YER177W	BMH1	40089.46826	1.37173159	0.098384737	13.94252435	3.49E-44	7.08E-42	41.15023293
YER178W	PDA1	16011.42649	-0.167491806	0.090515728	-1.850416608	0.064253527	0.131989575	0.879460369
YER179W	DMC1	261.4169213	0.728335552	0.299690508	2.430292356	0.015086648	0.04058803	1.391602022
YER180C	ISC10	1813.292427	-0.331366269	0.127070545	-2.607734693	0.009114357	0.026465119	1.577326152
YER180C-A	SLO1	654.1610621	-0.332070039	0.109152423	-3.042259886	0.002348091	0.008230382	2.084580022
YER181C	YER181C	46.66247486	0.805062011	0.279129567	2.884187509	0.00392425	0.012884025	1.889948445
YER182W	FMP10	3324.504562	0.357195908	0.164504418	2.171345386	0.029905074	0.071307868	1.14686255
YER183C	FAU1	976.1938378	0.092153397	0.108839913	0.84668753	0.397169311	0.542591548	0.265526975
YER184C	TOG1	2310.66196	0.182111398	0.153244609	1.188370665	0.234687408	0.366773353	0.435602225
YER185W	PUG1	804.6665722	-0.565717868	0.164842409	-3.431870903	0.000599433	0.002443349	2.612014579
YER186C	YER186C	3157.292221	0.166444594	0.112150635	1.484116376	0.137778049	0.242383154	0.615497568
YER187W	YER187W	1282.218229	-0.642796453	0.125876285	-5.106573131	3.28E-07	2.61E-06	5.583037464
YER188C-A	YER188C-A	191.8139165	-0.903458141	0.188009856	-4.805376482	1.54E-06	1.08E-05	4.964742037
YER188W	YER188W	2679.517416	-0.472558344	0.263923964	-1.790509419	0.073372054	0.146135306	0.835244848
YER189W	YER189W	2.354839533	-0.043438003	0.30027237	-0.144662006	0.884977738	0.929969857	0.031531128
YER190W	YRF1-2	4.314662053	0.216421977	0.357211428	0.605865212	0.544604262	0.68007326	0.167444301
YFL001W	DEG1	1519.27878	-0.051355653	0.145600487	-0.352716214	0.724301203	0.820950698	0.085682923
YFL002C	SPB4	2500.984111	-0.267676036	0.126217932	-2.120744903	0.033943276	0.07924581	1.10102369
YFL003C	MSH4	1288.092269	-0.045482981	0.126229838	-0.360318779	0.718608758	0.816354664	0.088121122
YFL004W	VTC2	3921.491154	0.289251482	0.100825244	2.868839889	0.004119803	0.013430806	1.87189792
YFL005W	SEC4	4917.860641	0.088218733	0.072075495	1.223976793	0.220960982	0.349791921	0.456190225
YFL007W	BLM10	6651.468801	0.167050797	0.114393725	1.460314339	0.144203703	0.251232311	0.599924506
YFL008W	SMC1	942.1918875	-0.970512888	0.156558238	-6.199053446	5.68E-10	7.01E-09	8.154140337
YFL009W	CDC4	4271.846972	-0.01763128	0.145949509	-0.120803972	0.903846304	0.94101653	0.026402748
YFL010C	WWM1	7942.137677	-0.025194159	0.085583845	-0.29437984	0.76846767	0.852377027	0.069368264
YFL010W-A	AUA1	38.26301507	-0.462838808	0.326426983	-1.417893839	0.156221761	0.267284381	0.573026419
YFL011W	HXT10	52.7494595	-1.112947174	0.278409684	-3.997516029	6.40E-05	0.000328727	3.483165045
YFL012W	YFL012W	13.08668393	-1.21870737	0.358555108	-3.398940201	0.000676475	0.002723937	2.564803009
YFL012W-A	YFL012W-A	2.561156382	-0.10949807	0.333704999	-0.328128349	0.74281462	0.833622288	0.079030683
YFL013C	IES1	4297.670633	0.134990797	0.097192023	1.388908194	0.164860669	0.279409517	0.553758805
YFL013W-A	YFL013W-A	12.95398521	0.517488626	0.373174689	1.38671952	0.165527306	0.280246204	0.552460261
YFL014W	HSP12	86628.80012	1.277298821	0.216021089	5.912843181	3.36E-09	3.70E-08	7.431808025
YFL015C	YFL015C	14.72921356	0.781310105	0.366825866	2.129920971	0.033178138	0.077767637	1.109201099
YFL015W-A	YFL015W-A	9.536406496	-0.089377198	0.369879196	-0.241638888	0.809059986	0.876568786	0.057213998
YFL016C	MDJ1	6232.996126	-0.057372348	0.183855544	-0.312051226	0.755001593	0.841570857	0.074909312
YFL017C	GNA1	539.6622443	0.04616354	0.150693881	0.306339845	0.759345905	0.845297288	0.072990525
YFL017W-A	SMX2	576.2265561	0.20571454	0.174393893	1.17959715	0.238160477	0.370770611	0.430894698
YFL018C	LPD1	10130.77389	0.084167295	0.136307975	0.617478872	0.536918913	0.673069918	0.171939819
YFL019C	YFL019C	107.8044328	-0.933064119	0.220195692	-4.23743131	2.26E-05	0.000127974	3.89287912
YFL020C	PAU5	264.6942707	-0.535669251	0.150688823	-3.554804139	0.000378261	0.001608601	2.793551665
YFL021C-A	YFL021C-A	155.5729618	-2.092000783	0.18880953	-11.07995336	1.57E-28	1.18E-26	25.92708322
YFL021W	GAT1	22825.50101	1.828113618	0.169032311	10.8151726	2.92E-27	1.97E-25	24.70562878
YFL022C	FRS2	6786.302168	0.207325143	0.122204827	1.696538078	0.089784025	0.172156884	0.764075606
YFL023W	BUD27	3217.99719	0.007007608	0.091822991	0.076316484	0.939167312	0.96370224	0.016057132
YFL024C	EPL1	1921.074346	-0.383410845	0.075970237	-5.046855979	4.49E-07	3.49E-06	5.457663056
YFL025C	BST1	2479.811265	-0.335287452	0.118486132	-2.82976115	0.004658277	0.014945688	1.825484076
YFL026W	STE2	661.9683313	-0.510137566	0.143317327	-3.5594968	0.000371566	0.001587422	2.799307522
YFL027C	GYP8	963.2601867	-0.249394749	0.119412152	-2.088520687	0.036750891	0.084217253	1.07459893
YFL028C	CAF16	6705.826381	0.301041695	0.168191757	1.789871872	0.073474512	0.146223909	0.834981611
YFL029C	CAK1	1237.619791	-0.314843063	0.143190025	-2.198777893	0.027893719	0.067362646	1.171580864
YFL030W	AGX1	5568.16772	-1.483048218	0.177645038	-8.348379638	6.92E-17	1.98E-15	14.70424121
YFL031C-A	YFL031C-A	0.38044731	-0.034628441	0.125837093	-0.275184691	0.783174348	0.86190405	0.064541079
YFL031W	HAC1	11574.717	-0.357750294	0.139602469	-2.562635856	0.010388094	0.029632586	1.528230447
YFL032W	YFL032W	201.3178746	-0.054679538	0.214312309	-0.255139512	0.798615348	0.87252631	0.059221469
